,accuracy,loss,val_accuracy,val_loss
0,0.692562460899353,1.6566903591156006,0.2983897924423218,1.4125744104385376
1,0.7500134110450745,1.0473971366882324,0.6833967566490173,1.3347058296203613
2,0.7628514766693115,1.0126599073410034,0.6861581802368164,1.3201030492782593
3,0.7683205604553223,0.9737863540649414,0.6759352087974548,1.2923532724380493
4,0.7801660895347595,0.9358723759651184,0.7503283023834229,1.1852177381515503
5,0.7847898006439209,0.9199256896972656,0.6243119835853577,1.1822589635849
6,0.7923555970191956,0.8925955891609192,0.7037861943244934,1.0930840969085693
7,0.7908434867858887,0.8883151412010193,0.7922118306159973,0.9471650719642639
8,0.7869014143943787,0.9043309092521667,0.7722283601760864,1.0978530645370483
9,0.8043088316917419,0.8398643732070923,0.7864624857902527,1.0906590223312378
10,0.8075587749481201,0.8262401819229126,0.7931865453720093,0.9159386157989502
11,0.8126581907272339,0.8087762594223022,0.749937117099762,1.488418459892273
12,0.8179604411125183,0.7871063351631165,0.7980508804321289,0.8795676231384277
13,0.8241302371025085,0.7652707099914551,0.7518934607505798,0.9496393799781799
14,0.8339187502861023,0.7259643077850342,0.802287220954895,0.8590996265411377
15,0.8380103707313538,0.7071087956428528,0.8006716370582581,0.8577958941459656
16,0.8412180542945862,0.695158839225769,0.7998555302619934,0.9444945454597473
17,0.8438916802406311,0.6862874031066895,0.7940627336502075,0.9909910559654236
18,0.8440984487533569,0.6812073588371277,0.7944812178611755,0.9592142105102539
19,0.8522337079048157,0.6465532183647156,0.8111456632614136,0.9109092354774475
20,0.8578916192054749,0.6179945468902588,0.780424177646637,0.9244123697280884
21,0.8607563972473145,0.6088895201683044,0.8009065389633179,0.9712517261505127
22,0.8635817766189575,0.5934215784072876,0.8056053519248962,1.0322422981262207
23,0.8614712953567505,0.5996571183204651,0.7842051386833191,0.9990993738174438
24,0.8666170239448547,0.5821892023086548,0.8109158873558044,1.0425546169281006
25,0.8670253753662109,0.5736451148986816,0.8085697293281555,0.9266877174377441
26,0.8691763877868652,0.565280556678772,0.7794526815414429,1.3793104887008667
27,0.874910831451416,0.5377913117408752,0.7778967618942261,0.9739629626274109
28,0.8738709688186646,0.54654860496521,0.7991661429405212,1.0184431076049805
29,0.8740053772926331,0.5450959205627441,0.8012256026268005,1.0481213331222534
