,accuracy,loss,val_accuracy,val_loss
0,0.7342402935028076,1.448394775390625,0.24694500863552094,1.6223996877670288
1,0.7765187621116638,0.9647282361984253,0.23836910724639893,1.9803378582000732
2,0.7842259407043457,0.9276756048202515,0.24013589322566986,1.575370192527771
3,0.8005883097648621,0.8658297061920166,0.2899008095264435,1.5022586584091187
4,0.8043946623802185,0.8482946157455444,0.5140833854675293,1.2991738319396973
5,0.8056818246841431,0.8417618274688721,0.7777881026268005,1.0139758586883545
6,0.8163142800331116,0.8055577874183655,0.7159950733184814,1.0770232677459717
7,0.8176184296607971,0.7851360440254211,0.8084846138954163,0.8048651218414307
8,0.8241303563117981,0.7693585157394409,0.8135251402854919,0.8522812724113464
9,0.826396107673645,0.7557551264762878,0.8006429672241211,0.8185490965843201
10,0.8291959762573242,0.7461826205253601,0.822324812412262,0.8322112560272217
11,0.8363174796104431,0.7111294269561768,0.8199707865715027,0.7959885001182556
12,0.8381842970848083,0.7146392464637756,0.8125975728034973,0.8266708850860596
13,0.839870035648346,0.6959671378135681,0.8226581811904907,0.8056658506393433
14,0.8472321629524231,0.6687869429588318,0.8114864230155945,0.8427124619483948
15,0.8574882745742798,0.627109944820404,0.8089502453804016,0.8125355243682861
16,0.8574185371398926,0.6251282691955566,0.8031819462776184,0.8627040386199951
17,0.8608844876289368,0.6103658676147461,0.8268566727638245,0.8028049468994141
18,0.8648054599761963,0.5916568040847778,0.8128809928894043,1.0358304977416992
19,0.849529504776001,0.6615622043609619,0.818062961101532,0.8596486449241638
20,0.8612180948257446,0.6091783046722412,0.8171141743659973,0.8895505666732788
21,0.8701441884040833,0.5681716799736023,0.8257414102554321,0.8074938654899597
22,0.876954972743988,0.5343583226203918,0.8242959976196289,0.7827116847038269
23,0.8785387873649597,0.526800811290741,0.825432538986206,0.809695839881897
24,0.8841428160667419,0.49664241075515747,0.8258311152458191,0.8203268051147461
25,0.8830747008323669,0.5024648904800415,0.8192813992500305,0.8314586877822876
26,0.8810035586357117,0.5137776136398315,0.819512128829956,0.91645348072052
27,0.8866682052612305,0.48369914293289185,0.82182776927948,0.8330128788948059
28,0.8857129216194153,0.49140673875808716,0.826376736164093,0.8563026189804077
29,0.8845051527023315,0.5000934600830078,0.8177513480186462,1.0877810716629028
