,accuracy,loss,val_accuracy,val_loss
0,0.6973127126693726,1.840116024017334,0.7320223450660706,1.7361829280853271
1,0.772804319858551,1.0943446159362793,0.73193359375,1.9091346263885498
2,0.7832820415496826,0.9476643800735474,0.7316395044326782,2.0552961826324463
3,0.8066880702972412,0.8785825967788696,0.7316173315048218,2.2872512340545654
4,0.8191242814064026,0.8044090270996094,0.7313676476478577,2.3788340091705322
5,0.8313183784484863,0.7506458163261414,0.7316339612007141,2.668181896209717
6,0.8387818932533264,0.7234007120132446,0.7313565611839294,2.713254690170288
7,0.8443225622177124,0.6991939544677734,0.7317171692848206,2.871251106262207
8,0.8538446426391602,0.6632078289985657,0.7318281531333923,3.157930850982666
9,0.8486742973327637,0.6673790812492371,0.7315266728401184,2.748600482940674
10,0.8615478277206421,0.6354237198829651,0.7318355441093445,3.331882953643799
11,0.8625745177268982,0.6214032769203186,0.7318078279495239,3.2962749004364014
12,0.866963267326355,0.5897836685180664,0.7316986918449402,2.949631452560425
13,0.8707287907600403,0.573067843914032,0.7318596243858337,3.14270281791687
14,0.8731817007064819,0.5590857267379761,0.7317560315132141,2.813296318054199
15,0.873862087726593,0.5593892335891724,0.7317338585853577,2.6604602336883545
16,0.8739297389984131,0.5630990862846375,0.731809675693512,2.6333446502685547
17,0.8774453401565552,0.5411274433135986,0.7318781018257141,3.0116262435913086
18,0.8817013502120972,0.5160336494445801,0.7319040298461914,2.755114793777466
19,0.883787214756012,0.50174480676651,0.7319280505180359,2.695798635482788
20,0.8844361901283264,0.4977344572544098,0.7319613099098206,2.7791292667388916
21,0.886326014995575,0.487174391746521,0.7319743037223816,2.682018995285034
22,0.8872933387756348,0.4850497245788574,0.7321296334266663,2.318049192428589
23,0.8892162442207336,0.4785834848880768,0.7320501208305359,2.28173828125
24,0.8864246606826782,0.4913354814052582,0.7259650826454163,1.6731220483779907
25,0.8896295428276062,0.4733690917491913,0.7316431999206543,1.9312348365783691
26,0.8915507793426514,0.45887669920921326,0.7274299263954163,1.5451990365982056
27,0.8930826187133789,0.45700007677078247,0.7350648641586304,1.61819589138031
28,0.8925355672836304,0.45531660318374634,0.6771092414855957,1.4193180799484253
29,0.8944990038871765,0.44331982731819153,0.6663485169410706,1.321781039237976
30,0.8923115730285645,0.45927876234054565,0.6713830232620239,1.2523102760314941
31,0.8915385007858276,0.46073123812675476,0.6673158407211304,1.2689080238342285
32,0.8967322111129761,0.432363897562027,0.6505940556526184,1.3444029092788696
33,0.8999679088592529,0.41599777340888977,0.607850968837738,1.5336321592330933
34,0.8997700214385986,0.4195922017097473,0.6836140751838684,1.2621879577636719
35,0.9015451669692993,0.4074118137359619,0.7249367237091064,1.1041207313537598
36,0.9022477865219116,0.4034332036972046,0.7452318668365479,1.0571796894073486
37,0.9036493301391602,0.39581364393234253,0.7524821162223816,1.0375007390975952
38,0.901444673538208,0.412261962890625,0.7406283020973206,1.0879403352737427
39,0.9018003940582275,0.4048483669757843,0.7563679814338684,1.0373679399490356
40,0.9018369913101196,0.41009873151779175,0.8000081181526184,0.9353461265563965
41,0.8994960784912109,0.4292006194591522,0.7707112431526184,1.0042295455932617
42,0.8971602916717529,0.43317553400993347,0.8048779964447021,0.9645086526870728
43,0.9039211869239807,0.3934081494808197,0.7968361377716064,0.962308943271637
44,0.9059725403785706,0.387729287147522,0.8048872351646423,0.9416398406028748
45,0.9049912691116333,0.39037176966667175,0.7695775032043457,1.0104788541793823
46,0.9066065549850464,0.3829132318496704,0.7795003056526184,1.0059200525283813
47,0.9082861542701721,0.37567657232284546,0.801572859287262,1.0699971914291382
48,0.9102121591567993,0.36274638772010803,0.8009995222091675,0.9877785444259644
49,0.9092450141906738,0.3709268271923065,0.8090561628341675,1.004277229309082
